name,prediction_isobutane
ZIHFUR01_clean-(id_185641),1.3771554
TILBIB01_clean-(id_182727),3.6329718
UMODEH09_clean-(id_183169),8.422968
PIZRAT_clean-(id_181121),2.2386606
ACOLIP_clean-(id_173901),3.5687969
QADWIE_clean-(id_181309),1.2945526
HUWPIA_clean-(id_177534),3.5218549
cm503311x_aloh200K_clean-(id_175042),5.310256
ZOKGAJ_clean-(id_185577),2.4700189
PEYPAM_SL-(id_185131),2.6460915
cm503311x_aloh250K_clean-(id_175044),5.3808894
FEWGUL_clean-(id_176373),1.2244252
PENNAZ_clean-(id_181012),6.222401
KUDLUR_clean-(id_178849),1.0561908
LUYSOP_clean-(id_179439),7.6883845
OJIWIO_clean-(id_180532),1.8832614
VOQXIK_clean-(id_183742),8.1613455
RAPBOZ_clean-(id_181729),2.0082421
cm503311x_aloh150K_clean-(id_175040),5.336621
KEXFAU_clean-(id_178665),4.0702806
cm503311x_aloh300K_clean-(id_175046),5.3588147
cm503311x_aloh425K_clean-(id_175051),5.3047376
EQUBUO_clean-(id_175990),1.1692501
cm503311x_aloh400K_clean-(id_175050),5.3768516
BEPRIZ_clean-(id_174470),8.346656
ZEDROR_clean-(id_185006),2.6976094
DORFOG_clean-(id_175561),1.686746
TONKIR_clean-(id_182813),3.5776658
YISFEL_clean-(id_184948),1.8466679
NUCYER_clean-(id_180317),1.1133556
UMOYOM15_clean-(id_183211),8.613792
LENGAO_clean-(id_179145),5.6269174
WEYQAU04_clean-(id_184084),3.1631722
HUYKER_clean-(id_177546),5.2262464
NEDWAW_clean-(id_180057),7.4680457
cm503311x_aloh500K_clean-(id_175054),5.433481
ZETLER_clean-(id_185808),2.7567961
PUGSUH_clean-(id_181231),7.745358
MEGBAD_clean-(id_179626),6.603209
KUSDOT_clean-(id_178901),8.877518
OKAYOQ_clean-(id_180546),1.4831342
LEDHIN_clean-(id_179116),1.2626864
YOZBEW_clean-(id_185665),8.063569
LUSHUD_clean-(id_179404),1.8986549
VEXVAW_clean-(id_183613),8.241575
QAQNOO_clean-(id_181345),6.5504584
UMOBEF08_clean-(id_183158),8.070643
WOQDUB_charged-(id_184250),2.3715813
EDUVEE_clean-(id_185270),7.546161
AXIMUP_clean-(id_174319),7.3874774
CUVHIL_clean_h-(id_175254),2.895695
WEYQAU05_clean-(id_184085),3.159143
ORULEU_clean-(id_180740),1.7650508
PEWXUL_clean-(id_181059),2.986426
EBEXAN_clean-(id_175682),4.2470937
IJENOB_clean-(id_177810),0.91525644
WABVIF_clean-(id_183863),3.1787086
EYOCOM_clean-(id_176158),6.425543
MUFZIY_clean-(id_179856),2.4558382
DUXMAL_clean-(id_175653),2.873372
IGUVIR01_clean-(id_177786),2.13638
NUCBIY_clean-(id_180311),1.5450877
OJIWEK_clean-(id_180531),2.9875674
WANKOO_clean-(id_183919),0.8018999
WAHFUJ01_clean-(id_183885),2.1227832
TOTVEF_clean-(id_182838),0.4268646
PAKFEP_clean-(id_180894),0.78715503
OTOVIE_clean-(id_180790),1.7531068
TILBIB_clean-(id_182726),3.5977879
JAKBIJ_clean-(id_178331),5.6021314
VAZROF_clean-(id_183518),1.5445077
RUVCES_clean-(id_182096),3.0924695
YIVTII_clean-(id_185715),3.58295
YAWFOS_clean-(id_185564),2.0986762
CUVHIL02_clean_h-(id_184845),2.8751588
WUZGAB_clean-(id_184374),7.5619483
WUNTOP_clean-(id_184323),2.8378224
RUKHAI_clean-(id_182067),7.5766444
MEFZUU_manual-(id_179625),6.4484415
cm503311x_aloh475K_clean-(id_175053),5.3724685
MOBBIO_clean-(id_179759),5.5234504
ICEGED_clean-(id_177701),6.6563907
TAQGEZ_clean-(id_182606),6.3017406
KUDMAY_clean-(id_178850),1.0711027
DONNAW_clean-(id_175543),4.17098
UQOYOP_clean-(id_183253),2.9463832
ZADRAA_clean-(id_185812),5.3527684
UFEMIC_clean-(id_182992),3.135255
JUFREJ_clean-(id_178470),0.7188885
IWAYUA_clean-(id_178041),3.5557618
EGATAI_clean-(id_175798),5.3814654
IXIPAG_clean-(id_178074),0.7482865
UVUCEV_clean-(id_183314),1.5222653
OFESAU_clean-(id_180473),1.04718
PAKFAL_clean-(id_180893),0.61978555
cm503311x_aloh450K_clean-(id_175052),5.3845706
ROMQAN_clean-(id_181958),1.1134433
WAHDIT_clean-(id_183884),0.5345465
CIPLIX_clean-(id_174971),3.2342753
HUZYAE_clean-(id_177564),7.7904296
WOHSIV_clean-(id_184208),0.55453134
CUPHUS_clean-(id_175222),8.097035
jp102463p_si_004_clean-(id_178462),5.071769
c4ce00408f_c4ce00408f2_clean-(id_185776),5.8145585
RODBAP_clean-(id_181944),6.375489
NUMPAO_clean-(id_180345),8.027161
IBASAH_clean-(id_177576),1.0520681
WEYQAU02_clean-(id_184082),3.2176704
ja4012707_si_004_clean-(id_178215),5.1637373
NEPWIQ_clean-(id_180083),1.1165296
ZADQUT_clean-(id_185802),5.3321376
QISNIR_clean-(id_181439),5.318232
PAPRUU_clean-(id_180916),1.0159864
GUPBUP_SL-(id_185797),5.395047
EBAVIP_clean-(id_175669),2.4026718
ZUSNOS_clean-(id_185794),7.711124
YAPTIT_clean-(id_185873),7.0968738
OVIWOG_clean-(id_180807),0.856941
TUDQOZ_clean-(id_182880),1.1697819
XANMUX04_clean-(id_184475),4.108292
ECEZAO_clean-(id_175722),1.966767
PIJJOI_clean-(id_181090),2.365311
PIZSAU_clean-(id_181123),2.227807
REYBAA_clean-(id_181865),1.413681
LIVTEP_charged-(id_179251),1.8168257
EXUHEM_clean-(id_176150),2.28017
XUNSAC_clean-(id_185777),2.852971
UTACOJ_clean-(id_183279),4.9133105
WUYXOF_clean-(id_184368),7.4631977
QOPPOC_clean-(id_181557),1.542071
NAQREE_clean-(id_179993),5.1809087
CUTGEF_clean-(id_175250),2.3238654
ORUKET_clean-(id_180738),7.0781264
EWEWUZ_charged-(id_176118),1.1327962
cg3002866_si_001_clean-(id_185313),8.012615
QOPDEE_clean-(id_181554),1.5785638
QEVKOS_clean-(id_181405),0.963575
UXACAY_clean-(id_183334),1.4237348
ILINIC_clean-(id_177868),1.1839248
XUNSEG_clean-(id_185210),2.393147
RIBTAZ_clean-(id_181883),6.9556727
KIKDAL_clean-(id_178697),0.8858869
PARNIH_clean-(id_180935),6.0174723
QUDJIJ_clean-(id_181608),4.394446
SAJHUJ_clean-(id_182159),1.8855908
YASVOG_clean-(id_185118),6.947477
IFEHUY_clean-(id_177738),5.363421
VATYOF_clean-(id_183496),3.264878
MURBEI_clean-(id_179890),7.837705
NAQRAA_clean-(id_179992),5.1747026
ABIYIV_clean-(id_173881),1.1222314
JAKBOP_clean-(id_178332),5.520368
VIQQUJ_clean-(id_183649),2.8180695
WEYQAU06_clean-(id_184086),3.2246327
MISQIQ_clean-(id_179720),1.3014551
QUPDEL_clean-(id_181638),1.2150089
LOQLEJ_manual-(id_179304),6.2067647
SOJSUH_clean-(id_182408),6.659181
ITIPOS_clean-(id_178010),5.0049253
ORAQUU_clean-(id_180723),5.8756576
NEKMUN_clean-(id_180075),2.4484768
PEQTUB_clean-(id_181032),1.0501707
ALIXAU_clean_h-(id_174050),1.3056914
ELIKIU_clean-(id_175881),2.2915673
DICVAO_clean-(id_175453),3.4808722
XUDQAQ_clean-(id_184799),8.2728195
EBAMUS_clean-(id_175665),5.930184
WABWAY_clean-(id_183870),3.472457
USORUR_clean-(id_183271),7.7342277
UZUZUL_clean-(id_183384),2.7963889
NEJSOM_clean-(id_180073),2.9284444
IYUCIQ_clean-(id_178132),6.2397547
VATYAR_clean-(id_183493),3.3950138
AHAMAY_clean-(id_174002),0.5651446
UHASED_clean-(id_183025),3.3548114
TAPXIT01_clean-(id_182605),0.9219265
EBAVUB_clean-(id_175671),2.5029502
UTEMAJ_clean-(id_183283),7.9282784
ja4012707_si_003_clean-(id_178214),5.51701
TOJLOT_clean-(id_182802),7.453655
VAKNED_clean-(id_183430),7.952822
SOVHIU_clean-(id_182447),2.1237698
KULLEK_clean-(id_178881),6.296458
ja206029a_si_003_clean-(id_185143),7.2526455
INECOV_clean-(id_177908),2.1411548
TUYHOL_clean-(id_182931),0.8947705
DICVES_clean-(id_175454),3.4658098
WUPZUE_clean-(id_184332),2.332075
CAZGIT_clean-(id_174821),0.88982
PIHWOU_clean-(id_181087),1.897213
FUYCUZ_clean-(id_185139),8.356908
LAFRAN01_clean-(id_185256),7.522507
ZIMLIS_clean-(id_185601),4.9991927
QOFPAE_clean-(id_181525),1.1796731
DAWBIO_clean-(id_175372),1.8196316
NIXFUX_clean-(id_180230),2.2270768
KARNID_clean-(id_178569),7.1718645
FALSAO_clean-(id_176229),2.8846385
PUJQEQ_clean-(id_181233),8.337261
XUDYOM_clean-(id_184803),2.2536764
ZIKJIO_clean-(id_185044),7.68154
RONWIA_clean-(id_181964),3.2943912
JOLYEQ_clean-(id_178435),2.3128302
KIRTUC_clean-(id_178724),2.5247393
KAYBIX_clean-(id_178591),2.8965197
OCAQOY_clean-(id_180405),1.1727852
IBOTEY_clean-(id_177591),4.260838
YORLEY_clean-(id_185516),2.4114423
ZARVIZ_clean-(id_185551),3.0260189
VEMMOQ_clean-(id_183588),6.916742
NODKUN_clean-(id_180257),7.7491117
MAYJOM_clean-(id_179603),3.901532
cm503311x_alf40K_clean-(id_175034),5.265228
MAZSUD_clean-(id_179611),3.92454
PELXIP_clean-(id_181007),1.1833366
UMODEH10_clean-(id_183170),7.8357754
LEZXAR_clean-(id_179197),1.1325127
LETDUK_clean-(id_179166),5.392613
c6dt04165e_c6dt04165e2_clean-(id_174729),3.8608072
PUWCEP_charged-(id_181278),2.8199105
cm503311x_alf70K_clean-(id_175039),5.2039495
YELYOE_clean-(id_184927),1.1453222
QOXFIU_clean-(id_181591),1.2876853
VOXTOT_clean-(id_183756),7.356478
WEYQAU07_clean-(id_184087),3.258429
WUYYAS_clean-(id_184370),7.1212335
TOWPEC_clean-(id_182865),6.748755
XUNTIL_clean-(id_185376),2.0971642
MOXPAR_clean-(id_179830),2.0607672
XUNGUJ_clean-(id_184858),2.8263123
IJENIV_clean-(id_177809),0.9084871
VEMMEG_clean-(id_183586),6.8438535
WUYWUK_clean-(id_184364),7.3688636
SAQQOR_clean_h-(id_182208),7.340509
RAGREY_charged-(id_181707),8.020804
OVADAR_clean-(id_180799),2.4574635
CUTBEA_clean-(id_175242),5.204786
YEMMAF_clean-(id_185479),2.960421
VELBAQ_clean-(id_183580),7.4654202
YIWNEX_clean-(id_185495),2.546012
VEHRIL_clean-(id_183564),5.0563407
HUZXUX_clean-(id_177563),7.2739697
IXURID_clean-(id_178093),3.0165892
MANLOD_manual-(id_185449),7.5260577
WUNVAD_clean-(id_184325),2.875181
OXALUV_SL-(id_185614),7.940553
ZIDVAL_clean-(id_185037),1.2703816
IWAZEL_clean-(id_178042),3.4456322
JOHSIJ_clean-(id_178415),2.7251801
ja500330a_si_009_auto-(id_185379),4.77758
SUXGUP_clean-(id_182525),0.41853675
UMOBEF09_clean-(id_183159),7.6927867
MEGBEH_manual-(id_179627),5.889692
KIPJUQ_clean-(id_178716),1.1306542
PEWXUL01_clean-(id_181060),2.992207
EQUBIC_clean-(id_175988),1.1706039
SEHNID_clean-(id_182256),2.6878266
DEGJIK_clean-(id_175399),1.4571447
WAHGIY_clean-(id_183886),1.3846805
ZIMLEO_clean-(id_185464),4.8926134
CUFGOB_clean-(id_175179),0.509704
BEKYOG_clean-(id_174450),1.4150211
WUYWIY_clean-(id_184362),7.0296617
TOFLIL_clean-(id_182787),2.9930255
NIMXIS_clean-(id_180199),5.157416
DUYRAR_clean-(id_175657),0.8024993
LUFCAS_clean-(id_179352),1.9860746
PEJMUN_charged-(id_180989),3.2433734
IRAGEN_charged-(id_177962),1.0262803
FALRIV01_clean-(id_176227),2.875265
OLAQOI_clean-(id_180603),2.7111154
NIHVUX_clean-(id_180159),1.0090857
AJOVEB_clean-(id_174024),1.1534213
UMUXEG_clean-(id_183223),2.0928874
ANOMUM_clean-(id_174107),7.569456
NUNNUH_clean-(id_180347),7.02206
LUXDUE_clean-(id_179431),5.123426
KOJZOZ_clean-(id_178775),4.5659223
WAMRIN_clean-(id_183908),4.8667107
LOXKAM_clean-(id_179320),6.9248586
FEFCUQ_clean-(id_176329),7.447003
JUXFOZ_clean-(id_178507),7.575061
ZIMLAK_clean-(id_185329),4.81807
IPIHIA_clean-(id_177936),1.9973155
ic102347b_si_001_clean-(id_177617),6.8252177
NIFTIH_clean-(id_180130),2.1646352
YASVUM_clean-(id_185736),7.5861235
UVANUC_clean-(id_183298),2.2762637
URUVUA_clean-(id_183261),5.6329675
MIFLIY_clean-(id_179670),7.0941424
IVEHEW_manual-(id_178020),7.4861984
PEPLOM_clean-(id_181028),2.7950468
cm503311x_alf11K_clean-(id_175020),5.29571
cg100357q_si_002_clean-(id_174889),2.0850234
RITGEI_clean-(id_181916),1.740754
LUFBUL_clean-(id_179351),2.0785892
WUZQOZ_clean-(id_184375),5.5680146
QADWOK_clean-(id_181310),1.2915605
UZOBER_clean-(id_183377),3.040088
RIVDEH_clean-(id_185559),7.3389854
DUYREV_clean-(id_175658),0.8179967
EZESAF_clean-(id_176168),1.6938239
FAVKAP_clean-(id_176296),4.8626823
WUNSEE02_charged-(id_184316),1.948315
LABPIQ_clean-(id_178936),1.0535064
NOFHOG_clean-(id_180259),7.465043
IYOQAQ_clean-(id_178122),2.28517
LAGWIB_clean-(id_178993),5.184214
IFEPUG07_clean-(id_177747),0.9049214
RIYWIH_clean-(id_181932),1.0350085
KIFWUT_clean-(id_178690),0.6707267
NAQQED_clean-(id_179988),4.759629
ic801677y_si_001_clean-(id_177692),7.673148
ANEHEI_clean-(id_174101),2.6124127
JETZAK_clean-(id_178361),7.819575
XUFYEE_clean-(id_184811),7.70784
TOWLIC_clean-(id_182857),5.1952834
IXIPEK_clean-(id_178075),0.6928585
OPUDOT_clean-(id_180677),0.5909019
XINFUW_clean-(id_184655),6.7342167
TUYJAZ_clean-(id_182933),4.847984
LABPUB_clean-(id_178939),0.66727114
BIBXIV_clean-(id_174530),6.8442283
LEZJOQ_clean-(id_179192),1.4976676
WARJAC_clean-(id_183943),4.5489907
IWAXUZ_clean-(id_178036),4.383055
ARINUL_clean-(id_174170),1.5042452
IYEXOZ_clean-(id_178112),1.4385895
VAMZAN_clean-(id_183454),7.9557056
WUYYOG_clean-(id_184372),7.5294843
ONUQOE_clean-(id_180649),2.1789632
VAMZER_clean-(id_183455),7.983208
cm503311x_alf100K_clean-(id_175019),5.2679915
WEFZIS_clean-(id_184013),1.1873201
NUJCIE_clean-(id_185444),0.9884175
TINFIH_clean-(id_182740),1.4801109
VATYIZ_clean-(id_183495),3.4113846
ROCZUG_clean-(id_181943),6.088861
KIBDIJ_clean-(id_178677),1.1402243
WIWKIX_clean-(id_184163),2.775924
UKOZOK_clean-(id_183084),1.6163874
WUYXEV_clean-(id_184366),6.9700685
SATRIP_clean-(id_182224),3.3888083
WABVOL_clean-(id_183868),2.134285
TIFHAT_charged-(id_182714),5.6993814
FABGUM_clean-(id_176185),3.1148922
DIBQUC_clean-(id_175446),7.4615664
VEJZIU_clean-(id_183577),6.9421325
EKIDEH_clean-(id_175854),1.3531157
NUNSIA_clean-(id_180349),1.6602613
cg200606r_si_001_clean-(id_185848),2.8186889
LEQQII_clean-(id_179156),6.874029
EBUREA_clean-(id_175710),2.1202078
BOWRAH_clean-(id_174621),0.811481
LIKGUJ_clean-(id_179227),6.7181334
ETEQUQ_clean-(id_176072),1.5061387
TUGTAR_clean-(id_182886),2.7398396
KUFVAK_clean-(id_178855),7.0114765
LOSBOM_clean-(id_179313),7.8874345
ZILBED_clean-(id_185047),3.9180734
ELECIJ_clean-(id_175869),2.8899717
WENDIE_clean-(id_184054),2.0752866
KECRAL11_clean-(id_178598),3.8987055
cg4012185_si_002_clean-(id_174902),3.8801756
ENAFOP_ion_b-(id_175933),3.24136
WIZKOH_clean-(id_184175),5.6216035
QUSSAA_clean-(id_181674),0.7616432
XIHRIQ_clean-(id_184638),2.6535034
MINVUA_SL-(id_185727),4.939251
JORSEQ_clean-(id_178444),1.8129014
NAMDUD_clean-(id_179971),7.5447755
XEFGAQ_clean-(id_184549),1.6780951
VOXTUZ_clean-(id_183757),3.3849027
CUTBOK_clean-(id_175244),5.1136036
QADXAX_clean-(id_181312),1.2411143
MALFUD_clean-(id_179527),7.058554
OQIRAI_charged-(id_180693),1.7152123
DOTFOJ_clean-(id_175565),4.4868436
YUDFIO_clean-(id_185546),4.7187157
NIMPEG_clean-(id_180187),7.7898316
PEYSIW_clean-(id_181066),2.9744968
NACYOG_clean-(id_179938),2.0879023
IBEYOE_clean-(id_177581),1.5417951
SARNOQ_clean-(id_182219),4.1187415
SETSOB_clean-(id_182298),7.3178053
MAPFIS_clean-(id_179544),3.5369182
c5nj03044g_c5nj03044g2_clean-(id_185067),2.708116
KADLUZ_clean-(id_178529),6.736063
DIPMAS_clean-(id_175474),2.0375137
CAGXIU_clean-(id_174743),1.4069331
TENLIJ_clean-(id_182670),3.141845
DUQRUD_clean-(id_175629),1.4702886
DUYROF_clean-(id_175660),0.7966641
VATYEV_clean-(id_183494),3.2662406
QOHYET_clean-(id_181532),1.683192
WEYQAU08_clean-(id_184088),3.2978716
OGAGAF_clean-(id_180488),1.451444
LOTDIJ_clean-(id_179316),3.1898532
cm503311x_alf125K_clean-(id_175021),5.205659
QIBTAW_charged-(id_181414),1.4965498
NUJCEA_clean-(id_180343),0.9884436
HUCWOT_clean-(id_177462),3.1550853
TIVYAZ_clean-(id_182769),6.131649
MINVUA01_SL-(id_185689),4.901894
UMEJUT_clean-(id_183133),6.468003
TIZVED_charged-(id_182778),4.485947
QADWUQ_clean-(id_181311),1.2713147
JAKBOP01_clean-(id_178333),4.927468
ic101789u_si_002_clean-(id_177616),7.2803416
ELUJEC_clean-(id_175896),1.5010496
WEBJIY_clean-(id_183983),5.6802325
SEFWOR_clean-(id_182246),6.9084964
KEVBIY_clean-(id_185744),4.23813
LEWMUX_clean-(id_179180),3.8384979
WEVQOD01_clean-(id_184069),1.9455719
SOPLIU_clean-(id_182432),7.1801715
FARHIR_ion_b-(id_176259),1.6309751
AROFET_clean-(id_174172),6.7507987
LAVZUG_clean-(id_179074),3.842853
DUYRIZ_clean-(id_175659),0.7725404
RUSHIY_clean-(id_182085),1.0650527
WUYWOE_clean-(id_184363),6.8865128
CAXVOO_clean-(id_174798),4.8863883
OTIBUQ_clean-(id_180777),6.2757006
YATVUN_clean-(id_185542),6.9930573
PAPROO_clean-(id_180915),1.0880996
MIVFEE_clean-(id_179736),4.153513
VICDOC_clean-(id_183624),3.380538
IKAYAU_clean-(id_177825),0.6542296
AXAFAG_clean-(id_174315),1.7971702
NENFAN_clean-(id_180080),2.0955215
MOFBIU_clean-(id_179782),1.2216339
JEBCOJ_clean-(id_178348),1.093004
MAFFUW_clean-(id_179454),7.610472
HUJGEA_clean-(id_177489),7.080239
DABMUR_clean-(id_175293),6.563107
YAMYUJ_clean-(id_185407),6.8475404
NIXGIM_clean-(id_180231),1.9702824
RONSOE_clean-(id_181963),1.5870844
LIDSEY_clean-(id_179205),3.9099848
CUNFOH01_clean-(id_175216),2.63077
WABVUR_clean-(id_183869),3.6472645
YATWAU_clean-(id_185108),6.7053885
MITTAL_charged-(id_179735),1.3291703
QIHXIQ_clean-(id_181422),5.9973335
VARHON_clean-(id_183473),5.182015
NERMON_clean-(id_180084),0.9844204
CUYYAX_clean-(id_175287),3.519
YUPSIM_clean-(id_184969),0.9177094
VEXTUO_manual-(id_183612),7.3706
WOTLOI_clean-(id_184261),3.464577
YEBLAT_clean-(id_185140),2.2443762
CAXVII_clean-(id_174797),4.936457
PODXEN_clean-(id_181137),1.4106799
UMOKIS_clean-(id_183186),6.258179
PIBPAS_clean-(id_181072),5.602693
OKIVUA_clean-(id_180574),2.9628763
ELIKEQ_clean-(id_175880),2.3925772
EXEXAH_clean-(id_176141),6.57151
cg5010616_si_007_clean-(id_174917),2.9810138
XEQRAO_clean-(id_184596),1.5124491
CUVGIK_clean-(id_175252),3.9041767
DOPHUN_clean-(id_175549),5.7380366
SAHXAD_clean-(id_182152),7.0885983
QOFKUT_clean-(id_181523),1.7212569
TURDIV_clean-(id_182915),3.4282677
CIDKUX_clean-(id_174948),4.93534
RINPEJ_charged-(id_181902),1.1558958
CUYYEB_clean-(id_175288),3.5055306
PEWGEF_clean-(id_181056),5.279886
LIDSAU_clean-(id_179204),3.7562237
SOVHAM_clean-(id_182446),2.6129224
YOYQUA_clean-(id_185656),2.3585186
NUYNEC_clean-(id_180374),4.848267
ROQVIE_clean-(id_181997),6.6309104
JUKPAI_clean-(id_178481),1.0621083
KULZEY_clean-(id_178887),1.3669649
c4dt02048k_c4dt02048k2_clean-(id_174701),1.0205437
KUFBEU_clean-(id_178853),1.1080424
OVICUS_clean-(id_180803),1.539759
REGMUN_clean-(id_181811),1.6269747
CAYCAI_clean-(id_174806),1.5590839
WIYZOU_clean-(id_184173),3.2481291
AWIBAL_clean-(id_174308),2.0310652
MULSER_clean-(id_179872),1.3744494
CUSZIB_clean-(id_175241),7.140499
QOZGAP_clean-(id_181597),3.2672882
XINRAP_clean-(id_184658),5.105435
FAJYAS_clean-(id_176209),6.2706676
ic050064gsi20050115_040515_clean-(id_177605),6.2231655
ja5b02897_si_003_clean-(id_178275),5.4993196
BUCWAZ_clean-(id_174644),6.2025123
WANNEH_clean-(id_183920),1.1640247
CETHEQ_clean-(id_174870),5.008338
EXALAR_clean-(id_176131),5.407145
YAYRAT_clean-(id_185473),7.145922
VECZEK_clean-(id_183525),4.0886846
POMMAH_clean-(id_181176),4.7706494
PIBPAS01_clean-(id_181073),5.6291904
ZAXTAV_clean-(id_185760),2.881326
SATROV_clean-(id_182225),3.2828317
YOYQEK_clean-(id_185840),2.3710785
QOGPIM_clean-(id_181527),3.954645
RUBLUX_clean-(id_182017),7.0720277
YOMZIL_clean-(id_185879),1.1889876
KIBDEF_clean-(id_178676),1.1868192
SEFVEG_clean-(id_182239),7.100612
SEFVEG02_clean-(id_182240),7.058679
DOPHOH_clean-(id_175548),5.738025
j.ica.2016.08.030_3_clean-(id_178172),5.775582
HUCXOU_clean-(id_177467),3.0661957
DOLWEI_clean-(id_185069),6.874404
REHHOD_clean-(id_181818),5.9822025
SARHAW_clean-(id_182214),4.8562484
HOXGEH_clean-(id_177438),0.7709308
KUZPEC_clean-(id_178921),2.3538613
QATLEE_clean-(id_181360),1.6902533
cm503311x_alf290K_clean-(id_175028),5.3173833
WEYQAU03_clean-(id_184083),3.3377306
MISQIQ06_clean-(id_179726),1.2601959
LESWAI_clean-(id_179164),1.6709058
YOZBAS_clean-(id_185530),6.922241
c5ce01790d_c5ce01790d1_clean-(id_174708),0.8205482
UCEGAM_clean-(id_182956),1.7727417
LABQAI_clean-(id_178941),0.6588235
YUKCAJ_clean-(id_185136),2.1445966
BENZOL_clean-(id_174457),2.4421911
PUGSOB_clean-(id_181230),6.815895
BEPWEA_clean-(id_174477),1.8498245
ZOMNUM_clean-(id_185865),3.3136032
QOLVET_clean-(id_181539),1.5782299
UMODEH11_clean-(id_183171),7.5369573
ELIJOZ_clean-(id_175877),2.4092832
ATIRUS_clean-(id_174231),0.7443347
TIFHEX_charged-(id_182715),5.567216
YIVNIC_clean-(id_185293),1.1187407
BEPREV02_clean-(id_185201),7.5996094
SEFWAD_clean-(id_182243),7.0112004
UMODEH12_clean-(id_183172),7.501016
VAMQAE_clean-(id_183446),2.6188385
ABULOB_clean-(id_173882),2.4859881
NEGMUI_clean-(id_180063),1.7978185
KINROQ_clean-(id_178712),3.7582598
NEZWOG01_clean-(id_180120),2.1144683
OWETIU_clean-(id_180817),0.84847593
YUHHIU_clean-(id_185353),6.839249
XATZOK_clean-(id_184523),7.540792
XANZAQ08_clean-(id_184490),5.0312457
MAZSOX_clean-(id_179610),3.1918106
WEYQAU09_clean-(id_184089),3.2977762
KINRIK_clean-(id_178711),3.732347
ja205976v_si_006_clean-(id_178205),4.883616
acs.inorgchem.6b00081_ic6b00081_si_001_clean-(id_173909),1.4860386
ja076167asi20070815_063752_clean-(id_178191),6.9110665
XOMCUZ_clean-(id_184734),0.81800884
SEHMUO_clean-(id_182254),2.4392443
COMDOY_clean-(id_175107),3.5614986
NEZWOG_clean-(id_180119),2.3148632
OPINIL_clean-(id_180663),1.7341433
LASYOU_clean-(id_179056),7.0687556
VAKNAZ_clean-(id_183429),7.051895
VUNNEZ_clean-(id_183828),1.8411905
WABVIF02_clean-(id_183865),3.2855399
CIPCUB_clean-(id_174970),1.6508126
CIJVOH_clean-(id_174963),4.007074
CIJVOH01_clean-(id_174964),4.0445924
DUFGOB_clean-(id_175591),3.5888839
JUVROJ_clean-(id_178503),2.6281042
WOHDON_clean-(id_184206),4.0450263
WUNVUX_clean-(id_184329),2.5955348
YARZEZ_clean-(id_185870),4.3582635
UJAQEC_clean-(id_183034),3.2139988
TUKCOT_clean-(id_182890),3.4794714
HUCXEK_clean-(id_177465),3.1070588
SARGUP_clean-(id_182213),4.994861
cm503311x_alf200K_clean-(id_175024),5.200372
LACYEW_clean-(id_178951),6.3553042
ONEYOW_clean-(id_180644),6.6021934
RUBTAK03_auto-(id_185534),3.6486025
MEFJUE_clean-(id_179623),6.4621706
WUNTEF_clean-(id_184321),2.8410826
MOGXUB_clean-(id_179790),0.62700063
WABVIF03_clean-(id_183866),3.286302
UCEGEQ_clean-(id_182957),1.7464653
NIJZIP01_clean-(id_180163),2.232925
WUYXIZ_clean-(id_184367),6.8816094
IFOSIG_clean-(id_177755),2.6930597
HUCXUA_clean-(id_177468),3.0535333
ERANOC_clean-(id_176004),7.4269133
cm503311x_alf175K_clean-(id_175023),5.1846814
YOYCEV_clean-(id_185508),3.618736
VONDOT_clean-(id_183732),1.8474034
TIDMEA_clean-(id_182709),2.0033314
YUXQOY_clean-(id_184978),6.7267175
UMODEH13_clean-(id_183173),7.308598
ARAFEF_clean-(id_174162),7.3788176
ja101440z_si_001_clean-(id_178193),3.0014899
LASWIN_clean-(id_179055),2.1452446
cm503311x_alf150K_clean-(id_175022),5.245998
MODNIC_clean-(id_179777),3.072672
LARVIM_clean-(id_179046),4.8620677
OHAKIS_clean-(id_180510),2.270956
VAMYOA_clean-(id_183452),7.6133666
YUYBIF_clean-(id_185352),1.7107688
QUQFOY_clean-(id_181646),6.578915
KAVTEI_clean-(id_178583),2.7924635
CIZMIJ_clean-(id_174998),7.3060846
DAWBUA_clean-(id_175374),2.2231128
WILFAZ_clean-(id_184131),2.0164497
jacs.6b09155_ja6b09155_si_009_clean-(id_178314),6.275103
XESKUD_clean-(id_185604),3.1329627
DIBPAH_clean-(id_175441),3.2513337
TUBWEU_clean-(id_182878),2.6009116
EWESAC_clean-(id_176114),1.7304978
ZARQAM_clean-(id_184986),1.2999195
SARTIR_clean-(id_182221),6.7330585
ELUJAY_clean-(id_175895),1.5240896
c5cc09935h_c5cc09935h2_clean-(id_185412),4.353097
OKIVIO_charged-(id_180571),1.5631388
YAHPED_clean-(id_184876),4.014968
ENAFAB_clean-(id_175932),1.5087603
BEPREV03_clean-(id_185790),6.697029
YORNIE_clean-(id_185292),5.768486
ja302110d_si_001_clean-(id_178208),6.51743
SOPLOA_clean-(id_182433),7.139748
ZIHFUR_clean-(id_185562),1.3858182
KIDVIE_clean-(id_178684),2.3459969
WABVIF01_clean-(id_183864),3.261889
HUCXIO_clean-(id_177466),3.0827878
MUNPAN_clean-(id_179882),7.0418763
KOJZUF_clean-(id_178776),2.0403805
QUPDEL01_clean-(id_181639),1.1644989
BEPREV_clean-(id_185854),6.696387
KUKPOX_clean-(id_178876),2.2091477
MABJUV01_clean-(id_179445),0.9446987
