name,prediction_isobutane
TOTVEF_clean-(id_182838),0.31375477
PAKFEP_clean-(id_180894),0.6270746
OTOVIE_clean-(id_180790),1.5743968
TILBIB_clean-(id_182726),3.3955662
JAKBIJ_clean-(id_178331),5.392225
VAZROF_clean-(id_183518),1.2644575
RUVCES_clean-(id_182096),2.9646864
YIVTII_clean-(id_185715),3.6692057
YAWFOS_clean-(id_185564),1.9705801
CUVHIL02_clean_h-(id_184845),2.6647007
WUZGAB_clean-(id_184374),7.474998
WUNTOP_clean-(id_184323),2.444129
RUKHAI_clean-(id_182067),7.562226
MEFZUU_manual-(id_179625),6.48535
cm503311x_aloh475K_clean-(id_175053),4.964
MOBBIO_clean-(id_179759),5.423715
ICEGED_clean-(id_177701),6.603218
TAQGEZ_clean-(id_182606),6.060763
KUDMAY_clean-(id_178850),1.0406573
DONNAW_clean-(id_175543),4.1568556
UQOYOP_clean-(id_183253),2.841835
ZADRAA_clean-(id_185812),3.7464135
UFEMIC_clean-(id_182992),2.985131
JUFREJ_clean-(id_178470),0.5479356
IWAYUA_clean-(id_178041),3.4441204
EGATAI_clean-(id_175798),5.359811
IXIPAG_clean-(id_178074),0.6222381
UVUCEV_clean-(id_183314),1.3578353
OFESAU_clean-(id_180473),1.0353053
PAKFAL_clean-(id_180893),0.4549495
cm503311x_aloh450K_clean-(id_175052),4.939334
ROMQAN_clean-(id_181958),1.0725908
WAHDIT_clean-(id_183884),0.43599635
CIPLIX_clean-(id_174971),3.2512913
HUZYAE_clean-(id_177564),7.809411
WOHSIV_clean-(id_184208),0.35995674
CUPHUS_clean-(id_175222),7.7537174
jp102463p_si_004_clean-(id_178462),4.52723
c4ce00408f_c4ce00408f2_clean-(id_185776),5.861066
RODBAP_clean-(id_181944),6.3048525
NUMPAO_clean-(id_180345),7.860627
IBASAH_clean-(id_177576),1.0500741
WEYQAU02_clean-(id_184082),3.2254486
ja4012707_si_004_clean-(id_178215),4.7925897
NEPWIQ_clean-(id_180083),1.0556779
ZADQUT_clean-(id_185802),3.744619
QISNIR_clean-(id_181439),5.201348
PAPRUU_clean-(id_180916),1.0006139
GUPBUP_SL-(id_185797),5.2598877
EBAVIP_clean-(id_175669),2.222596
ZUSNOS_clean-(id_185794),7.797207
YAPTIT_clean-(id_185873),6.942831
OVIWOG_clean-(id_180807),0.7108248
TUDQOZ_clean-(id_182880),1.0670347
XANMUX04_clean-(id_184475),3.7903175
ECEZAO_clean-(id_175722),1.7090261
PIJJOI_clean-(id_181090),2.1816258
PIZSAU_clean-(id_181123),2.271382
REYBAA_clean-(id_181865),1.3227654
LIVTEP_charged-(id_179251),1.6608956
EXUHEM_clean-(id_176150),2.224846
XUNSAC_clean-(id_185777),2.6006567
UTACOJ_clean-(id_183279),4.797031
WUYXOF_clean-(id_184368),7.3168693
QOPPOC_clean-(id_181557),1.3685901
NAQREE_clean-(id_179993),5.1578546
CUTGEF_clean-(id_175250),2.137681
ORUKET_clean-(id_180738),7.034202
EWEWUZ_charged-(id_176118),1.0180941
cg3002866_si_001_clean-(id_185313),8.004001
QOPDEE_clean-(id_181554),1.526134
QEVKOS_clean-(id_181405),0.84932387
UXACAY_clean-(id_183334),1.2150426
ILINIC_clean-(id_177868),1.0404546
XUNSEG_clean-(id_185210),2.2036777
RIBTAZ_clean-(id_181883),6.7639713
KIKDAL_clean-(id_178697),0.7976587
PARNIH_clean-(id_180935),5.8691697
QUDJIJ_clean-(id_181608),4.0573397
SAJHUJ_clean-(id_182159),1.7281973
YASVOG_clean-(id_185118),7.0089846
IFEHUY_clean-(id_177738),5.3139267
VATYOF_clean-(id_183496),3.1373303
MURBEI_clean-(id_179890),7.441608
NAQRAA_clean-(id_179992),5.1350455
ABIYIV_clean-(id_173881),0.9545788
JAKBOP_clean-(id_178332),5.3336535
VIQQUJ_clean-(id_183649),2.6125455
WEYQAU06_clean-(id_184086),3.2270937
MISQIQ_clean-(id_179720),0.7786882
QUPDEL_clean-(id_181638),1.1445584
LOQLEJ_manual-(id_179304),6.041695
SOJSUH_clean-(id_182408),6.553012
ITIPOS_clean-(id_178010),4.9952607
ORAQUU_clean-(id_180723),5.8233323
NEKMUN_clean-(id_180075),2.1346025
PEQTUB_clean-(id_181032),1.0240946
ALIXAU_clean_h-(id_174050),1.1756766
ELIKIU_clean-(id_175881),2.1965714
DICVAO_clean-(id_175453),3.1559806
XUDQAQ_clean-(id_184799),8.217039
EBAMUS_clean-(id_175665),5.8568487
WABWAY_clean-(id_183870),3.3588023
USORUR_clean-(id_183271),7.4338937
UZUZUL_clean-(id_183384),2.5766702
NEJSOM_clean-(id_180073),2.781088
IYUCIQ_clean-(id_178132),6.1604614
VATYAR_clean-(id_183493),3.2720318
AHAMAY_clean-(id_174002),0.43224066
UHASED_clean-(id_183025),3.360508
TAPXIT01_clean-(id_182605),0.8741377
EBAVUB_clean-(id_175671),2.362021
UTEMAJ_clean-(id_183283),7.77329
ja4012707_si_003_clean-(id_178214),4.8554554
TOJLOT_clean-(id_182802),6.9458895
VAKNED_clean-(id_183430),7.9053974
SOVHIU_clean-(id_182447),1.9053528
KULLEK_clean-(id_178881),6.2551584
ja206029a_si_003_clean-(id_185143),7.7435794
INECOV_clean-(id_177908),1.9621148
TUYHOL_clean-(id_182931),0.7614364
DICVES_clean-(id_175454),3.1700299
WUPZUE_clean-(id_184332),2.1099591
CAZGIT_clean-(id_174821),0.73138875
PIHWOU_clean-(id_181087),1.9008226
FUYCUZ_clean-(id_185139),8.012526
LAFRAN01_clean-(id_185256),7.5729136
ZIMLIS_clean-(id_185601),4.976198
QOFPAE_clean-(id_181525),1.0505183
DAWBIO_clean-(id_175372),1.6879964
NIXFUX_clean-(id_180230),2.0314603
KARNID_clean-(id_178569),7.1298065
FALSAO_clean-(id_176229),2.7488036
PUJQEQ_clean-(id_181233),7.954896
XUDYOM_clean-(id_184803),2.2036648
ZIKJIO_clean-(id_185044),7.5154653
RONWIA_clean-(id_181964),3.2209973
JOLYEQ_clean-(id_178435),2.1472135
KIRTUC_clean-(id_178724),2.2158232
KAYBIX_clean-(id_178591),3.0028815
OCAQOY_clean-(id_180405),1.0735905
IBOTEY_clean-(id_177591),3.8542664
YORLEY_clean-(id_185516),2.252708
ZARVIZ_clean-(id_185551),2.9428663
VEMMOQ_clean-(id_183588),6.722173
NODKUN_clean-(id_180257),7.636881
MAYJOM_clean-(id_179603),3.5482807
cm503311x_alf40K_clean-(id_175034),4.8730345
MAZSUD_clean-(id_179611),3.6670942
PELXIP_clean-(id_181007),0.9582513
UMODEH10_clean-(id_183170),7.8815956
LEZXAR_clean-(id_179197),1.0165784
LETDUK_clean-(id_179166),5.1589007
c6dt04165e_c6dt04165e2_clean-(id_174729),3.757062
PUWCEP_charged-(id_181278),2.4768248
cm503311x_alf70K_clean-(id_175039),4.857868
YELYOE_clean-(id_184927),0.96692926
QOXFIU_clean-(id_181591),1.1228709
VOXTOT_clean-(id_183756),7.6520367
WEYQAU07_clean-(id_184087),3.2827344
WUYYAS_clean-(id_184370),7.0437393
TOWPEC_clean-(id_182865),6.654249
XUNTIL_clean-(id_185376),1.9014688
MOXPAR_clean-(id_179830),1.3899989
XUNGUJ_clean-(id_184858),2.5251842
IJENIV_clean-(id_177809),0.8020944
VEMMEG_clean-(id_183586),6.6949973
WUYWUK_clean-(id_184364),7.2634416
SAQQOR_clean_h-(id_182208),7.1885753
RAGREY_charged-(id_181707),7.661459
OVADAR_clean-(id_180799),2.1640005
CUTBEA_clean-(id_175242),5.143521
YEMMAF_clean-(id_185479),2.8693137
VELBAQ_clean-(id_183580),7.3931146
YIWNEX_clean-(id_185495),2.4147437
VEHRIL_clean-(id_183564),5.007623
HUZXUX_clean-(id_177563),7.314758
IXURID_clean-(id_178093),2.8749175
MANLOD_manual-(id_185449),7.4290576
WUNVAD_clean-(id_184325),2.4572802
OXALUV_SL-(id_185614),7.6340623
ZIDVAL_clean-(id_185037),1.0852046
IWAZEL_clean-(id_178042),3.328576
JOHSIJ_clean-(id_178415),2.1523917
ja500330a_si_009_auto-(id_185379),4.726678
SUXGUP_clean-(id_182525),0.28254265
UMOBEF09_clean-(id_183159),7.734944
MEGBEH_manual-(id_179627),5.8460054
KIPJUQ_clean-(id_178716),1.0023143
PEWXUL01_clean-(id_181060),2.8097103
EQUBIC_clean-(id_175988),1.0535188
SEHNID_clean-(id_182256),2.5915306
DEGJIK_clean-(id_175399),1.2696455
WAHGIY_clean-(id_183886),1.2625058
ZIMLEO_clean-(id_185464),4.841709
CUFGOB_clean-(id_175179),0.3608256
BEKYOG_clean-(id_174450),1.2559643
WUYWIY_clean-(id_184362),6.893341
TOFLIL_clean-(id_182787),2.9365125
NIMXIS_clean-(id_180199),5.0677977
DUYRAR_clean-(id_175657),0.66801685
LUFCAS_clean-(id_179352),1.6385593
PEJMUN_charged-(id_180989),2.9477499
IRAGEN_charged-(id_177962),0.8994582
FALRIV01_clean-(id_176227),2.7631094
OLAQOI_clean-(id_180603),2.528976
NIHVUX_clean-(id_180159),0.8880113
AJOVEB_clean-(id_174024),1.0866976
UMUXEG_clean-(id_183223),1.9471936
ANOMUM_clean-(id_174107),7.3721347
NUNNUH_clean-(id_180347),6.853588
LUXDUE_clean-(id_179431),5.1097765
KOJZOZ_clean-(id_178775),4.339505
WAMRIN_clean-(id_183908),4.4966664
LOXKAM_clean-(id_179320),6.842699
FEFCUQ_clean-(id_176329),7.3157654
JUXFOZ_clean-(id_178507),7.2703285
ZIMLAK_clean-(id_185329),4.7843223
IPIHIA_clean-(id_177936),1.8822932
ic102347b_si_001_clean-(id_177617),6.2336082
NIFTIH_clean-(id_180130),1.9069648
YASVUM_clean-(id_185736),7.2114296
UVANUC_clean-(id_183298),1.943614
URUVUA_clean-(id_183261),5.543495
MIFLIY_clean-(id_179670),6.967246
IVEHEW_manual-(id_178020),7.175367
PEPLOM_clean-(id_181028),2.608501
cm503311x_alf11K_clean-(id_175020),4.881611
cg100357q_si_002_clean-(id_174889),1.9887056
RITGEI_clean-(id_181916),1.5831165
LUFBUL_clean-(id_179351),1.7852874
WUZQOZ_clean-(id_184375),4.9411826
QADWOK_clean-(id_181310),1.0941291
UZOBER_clean-(id_183377),3.030427
RIVDEH_clean-(id_185559),7.487769
DUYREV_clean-(id_175658),0.6802641
EZESAF_clean-(id_176168),1.394932
FAVKAP_clean-(id_176296),4.808734
WUNSEE02_charged-(id_184316),1.7112365
LABPIQ_clean-(id_178936),0.9424456
NOFHOG_clean-(id_180259),7.086511
IYOQAQ_clean-(id_178122),2.0520163
LAGWIB_clean-(id_178993),5.0481925
IFEPUG07_clean-(id_177747),0.71691567
RIYWIH_clean-(id_181932),0.9020414
KIFWUT_clean-(id_178690),0.5286302
NAQQED_clean-(id_179988),4.701931
ic801677y_si_001_clean-(id_177692),7.606314
ANEHEI_clean-(id_174101),2.5331733
JETZAK_clean-(id_178361),7.449706
XUFYEE_clean-(id_184811),7.7311096
TOWLIC_clean-(id_182857),5.024955
IXIPEK_clean-(id_178075),0.5485178
OPUDOT_clean-(id_180677),0.47375768
XINFUW_clean-(id_184655),6.5894785
TUYJAZ_clean-(id_182933),4.756568
LABPUB_clean-(id_178939),0.58630276
BIBXIV_clean-(id_174530),6.623474
LEZJOQ_clean-(id_179192),1.2977252
WARJAC_clean-(id_183943),4.418751
IWAXUZ_clean-(id_178036),4.2633595
ARINUL_clean-(id_174170),1.2815437
IYEXOZ_clean-(id_178112),1.3188248
VAMZAN_clean-(id_183454),7.639322
WUYYOG_clean-(id_184372),7.321483
ONUQOE_clean-(id_180649),2.1342757
VAMZER_clean-(id_183455),7.661376
cm503311x_alf100K_clean-(id_175019),4.9626746
WEFZIS_clean-(id_184013),1.0178127
NUJCIE_clean-(id_185444),0.8338896
TINFIH_clean-(id_182740),1.3606789
VATYIZ_clean-(id_183495),3.2791717
ROCZUG_clean-(id_181943),5.9574428
KIBDIJ_clean-(id_178677),1.09144
WIWKIX_clean-(id_184163),2.4357553
UKOZOK_clean-(id_183084),1.4401376
WUYXEV_clean-(id_184366),6.857904
SATRIP_clean-(id_182224),3.2719698
WABVOL_clean-(id_183868),1.9897206
TIFHAT_charged-(id_182714),5.6381216
FABGUM_clean-(id_176185),2.9776473
DIBQUC_clean-(id_175446),7.3924265
VEJZIU_clean-(id_183577),6.886315
EKIDEH_clean-(id_175854),1.1195278
NUNSIA_clean-(id_180349),1.4211714
cg200606r_si_001_clean-(id_185848),2.5968504
LEQQII_clean-(id_179156),6.670934
EBUREA_clean-(id_175710),1.9436243
BOWRAH_clean-(id_174621),0.674658
LIKGUJ_clean-(id_179227),6.54028
ETEQUQ_clean-(id_176072),1.40235
TUGTAR_clean-(id_182886),2.4880743
KUFVAK_clean-(id_178855),6.824139
LOSBOM_clean-(id_179313),7.5521913
ZILBED_clean-(id_185047),4.153727
ELECIJ_clean-(id_175869),2.8513625
WENDIE_clean-(id_184054),1.7955937
KECRAL11_clean-(id_178598),3.6116426
cg4012185_si_002_clean-(id_174902),3.1240103
ENAFOP_ion_b-(id_175933),3.070683
WIZKOH_clean-(id_184175),5.816495
QUSSAA_clean-(id_181674),0.5955151
XIHRIQ_clean-(id_184638),2.4060302
MINVUA_SL-(id_185727),4.477172
JORSEQ_clean-(id_178444),1.592962
NAMDUD_clean-(id_179971),7.4992423
XEFGAQ_clean-(id_184549),1.1294258
VOXTUZ_clean-(id_183757),3.108684
CUTBOK_clean-(id_175244),5.0539045
QADXAX_clean-(id_181312),1.0449722
MALFUD_clean-(id_179527),6.6209493
OQIRAI_charged-(id_180693),1.479809
DOTFOJ_clean-(id_175565),4.6186256
YUDFIO_clean-(id_185546),4.643097
NIMPEG_clean-(id_180187),7.4011474
PEYSIW_clean-(id_181066),2.8236287
NACYOG_clean-(id_179938),1.9218233
IBEYOE_clean-(id_177581),1.4202881
SARNOQ_clean-(id_182219),4.0813327
SETSOB_clean-(id_182298),6.9928627
MAPFIS_clean-(id_179544),3.659779
c5nj03044g_c5nj03044g2_clean-(id_185067),2.4939296
KADLUZ_clean-(id_178529),6.710468
DIPMAS_clean-(id_175474),1.9237773
CAGXIU_clean-(id_174743),1.1871383
TENLIJ_clean-(id_182670),3.2353892
DUQRUD_clean-(id_175629),1.3864312
DUYROF_clean-(id_175660),0.6602156
VATYEV_clean-(id_183494),3.139335
QOHYET_clean-(id_181532),1.5827127
WEYQAU08_clean-(id_184088),3.3176599
OGAGAF_clean-(id_180488),1.3562574
LOTDIJ_clean-(id_179316),2.9980493
cm503311x_alf125K_clean-(id_175021),4.847051
QIBTAW_charged-(id_181414),1.4159536
NUJCEA_clean-(id_180343),0.8288859
HUCWOT_clean-(id_177462),2.8776777
TIVYAZ_clean-(id_182769),5.9349785
MINVUA01_SL-(id_185689),4.48293
UMEJUT_clean-(id_183133),6.2049246
TIZVED_charged-(id_182778),4.569431
QADWUQ_clean-(id_181311),1.0695066
JAKBOP01_clean-(id_178333),4.7360864
ic101789u_si_002_clean-(id_177616),6.9155293
ELUJEC_clean-(id_175896),1.4194992
WEBJIY_clean-(id_183983),5.8715425
SEFWOR_clean-(id_182246),6.471453
KEVBIY_clean-(id_185744),3.0898619
LEWMUX_clean-(id_179180),3.4831958
WEVQOD01_clean-(id_184069),1.8729167
SOPLIU_clean-(id_182432),6.951708
FARHIR_ion_b-(id_176259),1.4820507
AROFET_clean-(id_174172),6.691692
LAVZUG_clean-(id_179074),3.7690184
DUYRIZ_clean-(id_175659),0.6339613
RUSHIY_clean-(id_182085),0.9382686
WUYWOE_clean-(id_184363),6.7571354
CAXVOO_clean-(id_174798),4.8392267
OTIBUQ_clean-(id_180777),6.5972075
YATVUN_clean-(id_185542),7.3255177
PAPROO_clean-(id_180915),1.0747333
MIVFEE_clean-(id_179736),4.117154
VICDOC_clean-(id_183624),3.024178
IKAYAU_clean-(id_177825),0.56417966
AXAFAG_clean-(id_174315),1.6989245
NENFAN_clean-(id_180080),2.0224922
MOFBIU_clean-(id_179782),0.99992365
JEBCOJ_clean-(id_178348),1.0891199
MAFFUW_clean-(id_179454),7.780444
HUJGEA_clean-(id_177489),7.1358933
DABMUR_clean-(id_175293),6.4038534
YAMYUJ_clean-(id_185407),7.008733
NIXGIM_clean-(id_180231),1.7597711
RONSOE_clean-(id_181963),1.3782504
LIDSEY_clean-(id_179205),3.9733362
CUNFOH01_clean-(id_175216),2.5194108
WABVUR_clean-(id_183869),3.5242333
YATWAU_clean-(id_185108),6.993766
MITTAL_charged-(id_179735),1.1030314
QIHXIQ_clean-(id_181422),5.8952065
VARHON_clean-(id_183473),4.685728
NERMON_clean-(id_180084),0.82992244
CUYYAX_clean-(id_175287),3.4569483
YUPSIM_clean-(id_184969),0.7141034
VEXTUO_manual-(id_183612),7.0545855
WOTLOI_clean-(id_184261),3.1425965
YEBLAT_clean-(id_185140),2.1278307
CAXVII_clean-(id_174797),4.8662868
PODXEN_clean-(id_181137),1.2433217
UMOKIS_clean-(id_183186),6.153018
PIBPAS_clean-(id_181072),5.5455365
OKIVUA_clean-(id_180574),2.5529897
ELIKEQ_clean-(id_175880),2.3043609
EXEXAH_clean-(id_176141),6.0394673
cg5010616_si_007_clean-(id_174917),2.6320934
XEQRAO_clean-(id_184596),1.4831944
CUVGIK_clean-(id_175252),3.775475
DOPHUN_clean-(id_175549),5.6487327
SAHXAD_clean-(id_182152),6.772362
QOFKUT_clean-(id_181523),1.6116967
TURDIV_clean-(id_182915),3.3955762
CIDKUX_clean-(id_174948),4.945762
RINPEJ_charged-(id_181902),0.9866397
CUYYEB_clean-(id_175288),3.4627783
PEWGEF_clean-(id_181056),5.0450616
LIDSAU_clean-(id_179204),3.7686558
SOVHAM_clean-(id_182446),2.6111002
YOYQUA_clean-(id_185656),2.2734168
NUYNEC_clean-(id_180374),4.640278
ROQVIE_clean-(id_181997),6.183203
JUKPAI_clean-(id_178481),0.924148
KULZEY_clean-(id_178887),1.1912708
c4dt02048k_c4dt02048k2_clean-(id_174701),0.9042377
KUFBEU_clean-(id_178853),0.9447704
OVICUS_clean-(id_180803),1.3838859
REGMUN_clean-(id_181811),1.497282
CAYCAI_clean-(id_174806),1.4101357
WIYZOU_clean-(id_184173),3.1676588
AWIBAL_clean-(id_174308),1.8145635
MULSER_clean-(id_179872),1.1942725
CUSZIB_clean-(id_175241),6.776615
QOZGAP_clean-(id_181597),3.1310744
XINRAP_clean-(id_184658),5.054001
FAJYAS_clean-(id_176209),6.188435
ic050064gsi20050115_040515_clean-(id_177605),6.1369495
ja5b02897_si_003_clean-(id_178275),5.409747
BUCWAZ_clean-(id_174644),6.0658402
WANNEH_clean-(id_183920),1.0036027
CETHEQ_clean-(id_174870),4.8961716
EXALAR_clean-(id_176131),5.1603403
YAYRAT_clean-(id_185473),6.7900343
VECZEK_clean-(id_183525),3.9786544
POMMAH_clean-(id_181176),4.5435963
PIBPAS01_clean-(id_181073),5.5274916
ZAXTAV_clean-(id_185760),2.7866101
SATROV_clean-(id_182225),3.1412911
YOYQEK_clean-(id_185840),2.2114425
QOGPIM_clean-(id_181527),3.787722
RUBLUX_clean-(id_182017),7.1066713
YOMZIL_clean-(id_185879),1.0614331
KIBDEF_clean-(id_178676),1.1311829
SEFVEG_clean-(id_182239),6.6660743
SEFVEG02_clean-(id_182240),6.6494465
DOPHOH_clean-(id_175548),5.6499104
j.ica.2016.08.030_3_clean-(id_178172),5.542659
HUCXOU_clean-(id_177467),2.8119934
DOLWEI_clean-(id_185069),6.512607
REHHOD_clean-(id_181818),5.908894
SARHAW_clean-(id_182214),4.824725
HOXGEH_clean-(id_177438),0.62040913
KUZPEC_clean-(id_178921),2.1896193
QATLEE_clean-(id_181360),1.5137277
cm503311x_alf290K_clean-(id_175028),4.9262486
WEYQAU03_clean-(id_184083),3.3511455
MISQIQ06_clean-(id_179726),0.7907643
LESWAI_clean-(id_179164),1.6088061
YOZBAS_clean-(id_185530),6.813795
c5ce01790d_c5ce01790d1_clean-(id_174708),0.69163716
UCEGAM_clean-(id_182956),1.629837
LABQAI_clean-(id_178941),0.61993855
YUKCAJ_clean-(id_185136),1.9649186
BENZOL_clean-(id_174457),2.3128524
PUGSOB_clean-(id_181230),6.8348317
BEPWEA_clean-(id_174477),1.7256334
ZOMNUM_clean-(id_185865),3.5224059
QOLVET_clean-(id_181539),1.190876
UMODEH11_clean-(id_183171),7.5132394
ELIJOZ_clean-(id_175877),2.3782678
ATIRUS_clean-(id_174231),0.57735133
TIFHEX_charged-(id_182715),5.5094256
YIVNIC_clean-(id_185293),1.013686
BEPREV02_clean-(id_185201),7.2830353
SEFWAD_clean-(id_182243),6.627852
UMODEH12_clean-(id_183172),7.4993596
VAMQAE_clean-(id_183446),2.5056221
ABULOB_clean-(id_173882),2.267343
NEGMUI_clean-(id_180063),1.7227597
KINROQ_clean-(id_178712),3.6705644
NEZWOG01_clean-(id_180120),1.982518
OWETIU_clean-(id_180817),0.71306914
YUHHIU_clean-(id_185353),6.6396713
XATZOK_clean-(id_184523),7.3449254
XANZAQ08_clean-(id_184490),5.0246344
MAZSOX_clean-(id_179610),3.0815094
WEYQAU09_clean-(id_184089),3.3317547
KINRIK_clean-(id_178711),3.6556678
ja205976v_si_006_clean-(id_178205),4.845533
acs.inorgchem.6b00081_ic6b00081_si_001_clean-(id_173909),1.4870467
ja076167asi20070815_063752_clean-(id_178191),6.9707446
XOMCUZ_clean-(id_184734),0.6699734
SEHMUO_clean-(id_182254),2.3279004
COMDOY_clean-(id_175107),3.6309993
NEZWOG_clean-(id_180119),2.2372448
OPINIL_clean-(id_180663),1.5840442
LASYOU_clean-(id_179056),6.8620014
VAKNAZ_clean-(id_183429),6.698468
VUNNEZ_clean-(id_183828),1.7488351
WABVIF02_clean-(id_183865),3.050092
CIPCUB_clean-(id_174970),1.5363886
CIJVOH_clean-(id_174963),3.7385068
CIJVOH01_clean-(id_174964),3.7819521
DUFGOB_clean-(id_175591),3.4767878
JUVROJ_clean-(id_178503),2.6138222
WOHDON_clean-(id_184206),3.7888792
WUNVUX_clean-(id_184329),2.3023329
YARZEZ_clean-(id_185870),4.2415886
UJAQEC_clean-(id_183034),3.2523565
TUKCOT_clean-(id_182890),3.4737391
HUCXEK_clean-(id_177465),2.842252
SARGUP_clean-(id_182213),4.8973684
cm503311x_alf200K_clean-(id_175024),4.8685884
LACYEW_clean-(id_178951),6.3506656
ONEYOW_clean-(id_180644),6.4993925
RUBTAK03_auto-(id_185534),3.4947402
MEFJUE_clean-(id_179623),6.3090014
WUNTEF_clean-(id_184321),2.4487772
MOGXUB_clean-(id_179790),0.457129
WABVIF03_clean-(id_183866),3.033257
UCEGEQ_clean-(id_182957),1.593687
NIJZIP01_clean-(id_180163),2.052862
WUYXIZ_clean-(id_184367),6.8713055
IFOSIG_clean-(id_177755),2.6111956
HUCXUA_clean-(id_177468),2.8039634
ERANOC_clean-(id_176004),7.37546
cm503311x_alf175K_clean-(id_175023),4.8578043
YOYCEV_clean-(id_185508),3.352696
VONDOT_clean-(id_183732),1.6819816
TIDMEA_clean-(id_182709),1.8915243
YUXQOY_clean-(id_184978),6.482445
UMODEH13_clean-(id_183173),7.3564796
ARAFEF_clean-(id_174162),6.9820027
ja101440z_si_001_clean-(id_178193),2.843999
LASWIN_clean-(id_179055),1.8910367
cm503311x_alf150K_clean-(id_175022),4.949547
MODNIC_clean-(id_179777),3.084979
LARVIM_clean-(id_179046),4.8107295
OHAKIS_clean-(id_180510),2.0586894
VAMYOA_clean-(id_183452),7.3190556
YUYBIF_clean-(id_185352),1.6242881
QUQFOY_clean-(id_181646),6.444094
KAVTEI_clean-(id_178583),2.6995764
CIZMIJ_clean-(id_174998),7.079582
DAWBUA_clean-(id_175374),2.009207
WILFAZ_clean-(id_184131),1.4376934
jacs.6b09155_ja6b09155_si_009_clean-(id_178314),6.0272436
XESKUD_clean-(id_185604),3.0576208
DIBPAH_clean-(id_175441),3.0349143
TUBWEU_clean-(id_182878),2.3675075
EWESAC_clean-(id_176114),1.5503306
ZARQAM_clean-(id_184986),1.1673665
SARTIR_clean-(id_182221),6.313234
ELUJAY_clean-(id_175895),1.4441729
c5cc09935h_c5cc09935h2_clean-(id_185412),4.2686844
OKIVIO_charged-(id_180571),1.3578222
YAHPED_clean-(id_184876),3.8590493
ENAFAB_clean-(id_175932),1.377778
BEPREV03_clean-(id_185790),6.484032
YORNIE_clean-(id_185292),5.7754865
ja302110d_si_001_clean-(id_178208),6.4064493
SOPLOA_clean-(id_182433),6.79419
ZIHFUR_clean-(id_185562),1.3361297
KIDVIE_clean-(id_178684),2.2668233
WABVIF01_clean-(id_183864),3.081842
HUCXIO_clean-(id_177466),2.824646
MUNPAN_clean-(id_179882),6.6955705
KOJZUF_clean-(id_178776),2.0694993
QUPDEL01_clean-(id_181639),1.1097515
BEPREV_clean-(id_185854),6.4747853
KUKPOX_clean-(id_178876),2.192636
MABJUV01_clean-(id_179445),0.8183753
LOZSUQ_clean-(id_179328),1.4429381
ARINOF_clean-(id_174169),1.798115
HUCWUZ_clean-(id_177463),2.8836596
MAGNEQ01_clean-(id_179467),3.9340677
GEYFIB_clean-(id_185486),7.525572
VEQBOJ_charged-(id_183593),0.6013159
SOPLAM_clean-(id_182430),7.050249
VOGTIV_clean_h-(id_183717),5.9365325
LEYPAI_clean-(id_179187),2.5454235
YUFLIW_clean-(id_185404),6.442591
BEPREV01_clean-(id_185258),6.3236303
SARHEA_clean-(id_182215),4.8519425
WEVRUK_clean-(id_184071),2.3821023
LAXCUK_clean-(id_179090),5.311465
OJIWAG_clean-(id_180530),3.1908782
SOMSIY_clean-(id_182421),3.922103
MAGNEQ_clean-(id_179466),3.912856
MODMIB_clean-(id_179773),2.968443
KAGVUL_clean-(id_178533),1.1678624
UDUMIP_clean-(id_182987),3.3171015
BIXYEO_clean-(id_174574),0.88954633
VIPYOK_clean-(id_183646),1.7681589
IJAPIU_clean-(id_177801),7.4085855
AJOTEY_clean-(id_174023),3.9021935
OZASOZ_clean-(id_180866),7.273551
TEVHEJ_clean-(id_182692),6.48323
LEVPAF_clean-(id_179177),6.334981
KIFKEQ_clean-(id_178689),4.1594906
DIKJUD_clean-(id_175463),2.1049912
ja202154j_si_003_clean-(id_178198),6.253664
ZARLIP_clean-(id_184983),6.1245265
COTXOA_clean-(id_175131),2.5651612
PASTOU_clean-(id_180945),1.1071522
ELIKAM_clean-(id_175879),2.3377674
QUQFIS_clean-(id_181645),6.9504895
CEZFIY_clean-(id_174882),2.1788878
ETIYEN_clean-(id_176082),2.1300468
DUNXUH_clean-(id_175613),3.4932418
DUNXUH06_clean-(id_175618),3.4850614
YUKKAR_clean-(id_184966),3.033725
IBATEM_clean-(id_177580),1.1028113
HOKLIE_clean-(id_177398),2.2198274
LAGPAM_clean-(id_178984),2.420673
YEDKUO_clean-(id_185554),6.3556666
LEDLEN_clean-(id_179120),5.580472
ZARPUF_clean-(id_184985),2.9640985
PUYHOI_clean-(id_181290),1.6525261
QOZPIG_clean-(id_181599),2.922983
LEVYOC_clean-(id_179179),1.2509968
VECZAG_clean-(id_183523),3.182886
CAXWEF_clean-(id_174801),4.7347426
XUNHAQ_clean-(id_184859),2.7566724
WEVQOD_clean-(id_184068),1.9910169
QOWLEU_clean_h-(id_181578),1.7861917
YAGHAS_clean-(id_185632),1.7282219
UMOYOM17_clean-(id_183213),7.066388
OTAWIR_clean-(id_180771),7.3337917
LAGVOG_clean-(id_178991),6.078101
VEHKIE_SL-(id_185105),6.2790995
SARPIL_clean-(id_182220),6.602308
HUXWAY_clean-(id_177541),1.9692411
LIJNOJ_clean-(id_179221),0.9574229
YUXLIN_clean-(id_185297),5.3291173
IXUQOJ_clean-(id_178091),1.5792031
KACKIL_clean-(id_178525),5.3558807
BOJCIN_clean-(id_174599),1.6827304
